name,segment,exchange,isin,expiry,country,latency,description,currency,weekly,instrument_key,exchange_token,trading_symbol,short_name,tick_size,lot_size,instrument_type,freeze_quantity,underlying_key,underlying_type,underlying_symbol,last_trading_date,strike_price,price_quote_unit,qty_multiplier,minimum_lot,start_time,end_time,week_days,general_denominator,general_numerator,price_numerator,price_denominator,mtf_enabled,mtf_bracket,security_type
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55468,55468,NIFTY 16500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55469,55469,NIFTY 16500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|35352,35352,NIFTY 30000 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|35353,35353,NIFTY 30000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55470,55470,NIFTY 19500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55471,55471,NIFTY 19500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55472,55472,NIFTY 22500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55475,55475,NIFTY 22500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55476,55476,NIFTY 25500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55477,55477,NIFTY 25500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55479,55479,NIFTY 28500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55480,55480,NIFTY 31500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55481,55481,NIFTY 31500 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|55478,55478,NIFTY 28500 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86146,86146,NIFTY 21000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86148,86148,NIFTY 22000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86151,86151,NIFTY 24000 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86163,86163,NIFTY 27000 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86164,86164,NIFTY 27000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86139,86139,NIFTY 18000 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86140,86140,NIFTY 18000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86145,86145,NIFTY 21000 CE 27 JUN 28,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2028-06-27,,,,,False,NSE_FO|86152,86152,NIFTY 24000 PE 27 JUN 28,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55646,55646,NIFTY 25500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55640,55640,NIFTY 16500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55641,55641,NIFTY 16500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,16500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55642,55642,NIFTY 19500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55643,55643,NIFTY 19500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,19500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55644,55644,NIFTY 22500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55645,55645,NIFTY 22500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55647,55647,NIFTY 25500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55648,55648,NIFTY 28500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55649,55649,NIFTY 28500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,28500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55650,55650,NIFTY 31500 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|55651,55651,NIFTY 31500 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,31500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60892,60892,NIFTY 18000 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60893,60893,NIFTY 18000 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,18000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60898,60898,NIFTY 21000 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60899,60899,NIFTY 21000 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60904,60904,NIFTY 24000 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60905,60905,NIFTY 24000 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60910,60910,NIFTY 27000 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60911,60911,NIFTY 27000 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,27000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60939,60939,NIFTY 30000 PE 25 JUN 30,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2030-06-25,,,,,False,NSE_FO|60936,60936,NIFTY 30000 CE 25 JUN 30,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,30000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57261,57261,NIFTY 22050 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57262,57262,NIFTY 22050 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57264,57264,NIFTY 22100 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57265,57265,NIFTY 22150 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57267,57267,NIFTY 22200 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57295,57295,NIFTY 22900 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57296,57296,NIFTY 22900 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57325,57325,NIFTY 23650 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57335,57335,NIFTY 23850 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57337,57337,NIFTY 23900 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57338,57338,NIFTY 23950 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57340,57340,NIFTY 24000 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57343,57343,NIFTY 24050 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57390,57390,NIFTY 24900 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57400,57400,NIFTY 25150 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57450,57450,NIFTY 25850 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,25850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57458,57458,NIFTY 26050 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57462,57462,NIFTY 26100 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,26100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57240,57240,NIFTY 21600 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57242,57242,NIFTY 21650 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57244,57244,NIFTY 21700 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57246,57246,NIFTY 21750 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57248,57248,NIFTY 21800 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,21800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57272,57272,NIFTY 22300 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57297,57297,NIFTY 22950 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57298,57298,NIFTY 22950 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,22950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57299,57299,NIFTY 23000 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57300,57300,NIFTY 23000 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57301,57301,NIFTY 23050 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57302,57302,NIFTY 23050 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57304,57304,NIFTY 23100 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57305,57305,NIFTY 23150 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57306,57306,NIFTY 23150 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57307,57307,NIFTY 23200 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57336,57336,NIFTY 23900 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23900.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57339,57339,NIFTY 23950 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,23950.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57341,57341,NIFTY 24000 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24000.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57342,57342,NIFTY 24050 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24050.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57344,57344,NIFTY 24100 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57345,57345,NIFTY 24100 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24100.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57346,57346,NIFTY 24150 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57347,57347,NIFTY 24150 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24150.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57348,57348,NIFTY 24200 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57349,57349,NIFTY 24200 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24200.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57351,57351,NIFTY 24250 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24250.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57352,57352,NIFTY 24300 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57353,57353,NIFTY 24300 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24300.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57354,57354,NIFTY 24350 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24350.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57356,57356,NIFTY 24400 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24400.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57358,57358,NIFTY 24450 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24450.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57360,57360,NIFTY 24500 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24500.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57363,57363,NIFTY 24550 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24550.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57365,57365,NIFTY 24600 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57367,57367,NIFTY 24600 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24600.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57369,57369,NIFTY 24650 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57370,57370,NIFTY 24650 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24650.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57371,57371,NIFTY 24700 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57372,57372,NIFTY 24700 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24700.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57373,57373,NIFTY 24750 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57374,57374,NIFTY 24750 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24750.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57375,57375,NIFTY 24800 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57376,57376,NIFTY 24800 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24800.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57386,57386,NIFTY 24850 CE 21 JUL 26,,5.0,65,CE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24850.0,,,65,,,,,,,,,,
NIFTY,NSE_FO,NSE,,2026-07-21,,,,,True,NSE_FO|57389,57389,NIFTY 24850 PE 21 JUL 26,,5.0,65,PE,1755.0,NSE_INDEX|Nifty 50,INDEX,NIFTY,,24850.0,,,65,,,,,,,,,,
