Datetime,Open,High,Low,Close,Volume,OI
2026-06-10 09:29:00+05:30,136.2,136.2,136.2,136.2,65,0
2026-06-10 09:30:00+05:30,136.75,137.1,117.0,117.0,195,65
2026-06-10 09:31:00+05:30,117.0,117.0,117.0,117.0,0,65
2026-06-10 09:32:00+05:30,117.0,117.0,117.0,117.0,0,65
2026-06-10 09:33:00+05:30,117.0,117.0,117.0,117.0,0,65
2026-06-10 09:34:00+05:30,117.0,117.0,117.0,117.0,0,65
2026-06-10 09:35:00+05:30,117.0,117.0,117.0,117.0,0,65
2026-06-10 09:36:00+05:30,122.85,122.85,122.85,122.85,65,195
2026-06-10 09:37:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:38:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:39:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:40:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:41:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:42:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:43:00+05:30,122.85,122.85,122.85,122.85,0,195
2026-06-10 09:44:00+05:30,111.75,111.75,111.75,111.75,65,195
2026-06-10 09:45:00+05:30,111.75,111.75,111.75,111.75,0,195
2026-06-10 09:46:00+05:30,111.75,111.75,111.75,111.75,0,195
2026-06-10 09:47:00+05:30,111.75,111.75,111.75,111.75,0,195
2026-06-10 09:48:00+05:30,111.75,111.75,111.75,111.75,0,195
2026-06-10 09:49:00+05:30,111.75,111.75,111.75,111.75,0,195
2026-06-10 09:50:00+05:30,118.05,118.05,118.05,118.05,65,195
2026-06-10 09:51:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:52:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:53:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:54:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:55:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:56:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:57:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:58:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 09:59:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:00:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:01:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:02:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:03:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:04:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:05:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:06:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:07:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:08:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:09:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:10:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:11:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:12:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:13:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:14:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:15:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:16:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:17:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:18:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:19:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:20:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:21:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:22:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:23:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:24:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:25:00+05:30,118.05,118.05,118.05,118.05,0,195
2026-06-10 10:26:00+05:30,118.05,118.05,118.05,118.05,0,195
