Datetime,Open,High,Low,Close,Volume,OI
2026-06-16 13:23:00+05:30,190.35,190.35,190.35,190.35,65,0
2026-06-16 13:24:00+05:30,190.35,190.35,190.35,190.35,0,0
2026-06-16 13:25:00+05:30,171.35,171.35,171.35,171.35,65,65
2026-06-16 13:26:00+05:30,174.3,174.3,174.3,174.3,65,65
2026-06-16 13:27:00+05:30,175.75,175.75,175.75,175.75,130,130
2026-06-16 13:28:00+05:30,174.4,174.4,174.4,174.4,260,260
2026-06-16 13:29:00+05:30,175.25,176.35,175.25,176.35,455,715
2026-06-16 13:30:00+05:30,174.35,175.65,174.35,175.55,260,715
2026-06-16 13:31:00+05:30,174.35,174.35,174.35,174.35,65,1170
2026-06-16 13:32:00+05:30,173.95,174.95,173.95,174.95,130,1300
2026-06-16 13:33:00+05:30,174.95,174.95,174.95,174.95,0,1300
2026-06-16 13:34:00+05:30,176.6,176.6,176.6,176.6,130,1365
2026-06-16 13:35:00+05:30,176.1,176.1,176.1,176.1,65,1430
2026-06-16 13:36:00+05:30,176.1,176.1,176.1,176.1,0,1430
2026-06-16 13:37:00+05:30,176.1,176.1,176.1,176.1,0,1430
2026-06-16 13:38:00+05:30,176.1,176.1,176.1,176.1,0,1430
2026-06-16 13:39:00+05:30,176.1,176.1,176.1,176.1,0,1430
2026-06-16 13:40:00+05:30,176.05,176.05,176.05,176.05,65,1495
2026-06-16 13:41:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:42:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:43:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:44:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:45:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:46:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:47:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:48:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:49:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:50:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:51:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:52:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:53:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:54:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:55:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:56:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:57:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:58:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 13:59:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:00:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:01:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:02:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:03:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:04:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:05:00+05:30,176.05,176.05,176.05,176.05,0,1495
2026-06-16 14:06:00+05:30,177.05,177.05,176.15,176.15,260,1560
2026-06-16 14:07:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:08:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:09:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:10:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:11:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:12:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:13:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:14:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:15:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:16:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:17:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:18:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:19:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:20:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:21:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:22:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:23:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:24:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:25:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:26:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:27:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:28:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:29:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:30:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:31:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:32:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:33:00+05:30,176.15,176.15,176.15,176.15,0,1560
2026-06-16 14:34:00+05:30,182.85,182.85,182.85,182.85,65,1820
2026-06-16 14:35:00+05:30,182.85,182.85,182.85,182.85,0,1820
2026-06-16 14:36:00+05:30,182.85,182.85,182.85,182.85,0,1820
2026-06-16 14:37:00+05:30,182.85,182.85,182.85,182.85,0,1820
2026-06-16 14:38:00+05:30,179.25,179.45,179.25,179.45,130,1885
2026-06-16 14:39:00+05:30,179.45,179.45,179.45,179.45,0,1885
2026-06-16 14:40:00+05:30,179.45,179.45,179.45,179.45,0,1885
2026-06-16 14:41:00+05:30,179.45,179.45,179.45,179.45,0,1885
2026-06-16 14:42:00+05:30,179.45,179.45,179.45,179.45,0,1885
2026-06-16 14:43:00+05:30,178.65,178.65,173.15,175.1,975,2730
2026-06-16 14:44:00+05:30,176.85,176.85,176.85,176.85,130,2730
2026-06-16 14:45:00+05:30,171.75,171.75,171.75,171.75,130,3120
2026-06-16 14:46:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:47:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:48:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:49:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:50:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:51:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:52:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:53:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:54:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:55:00+05:30,171.75,171.75,171.75,171.75,0,3120
2026-06-16 14:56:00+05:30,178.2,178.25,178.2,178.25,130,3250
2026-06-16 14:57:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 14:58:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 14:59:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:00:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:01:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:02:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:03:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:04:00+05:30,178.25,178.25,178.25,178.25,0,3250
2026-06-16 15:05:00+05:30,178.25,178.25,178.25,178.25,65,3315
2026-06-16 15:06:00+05:30,178.25,178.25,178.25,178.25,0,3315
2026-06-16 15:07:00+05:30,178.25,178.25,178.25,178.25,0,3315
2026-06-16 15:08:00+05:30,176.65,176.65,176.65,176.65,260,3380
2026-06-16 15:09:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:10:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:11:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:12:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:13:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:14:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:15:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:16:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:17:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:18:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:19:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:20:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:21:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:22:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:23:00+05:30,176.65,176.65,176.65,176.65,0,3380
2026-06-16 15:24:00+05:30,177.8,177.8,177.75,177.75,130,3640
2026-06-16 15:25:00+05:30,178.4,178.45,178.4,178.4,195,3770
2026-06-16 15:26:00+05:30,179.1,179.1,179.1,179.1,65,3965
2026-06-16 15:27:00+05:30,179.1,179.1,179.1,179.1,0,3965
2026-06-16 15:28:00+05:30,179.1,179.1,179.1,179.1,0,3965
2026-06-16 15:29:00+05:30,179.1,179.1,179.1,179.1,0,3965
2026-06-17 09:28:00+05:30,182.6,182.6,182.6,182.6,65,4030
2026-06-17 09:29:00+05:30,189.4,189.4,189.4,189.4,65,4030
2026-06-17 09:30:00+05:30,189.4,189.4,189.4,189.4,0,4030
2026-06-17 09:31:00+05:30,189.4,189.4,189.4,189.4,0,4030
2026-06-17 09:32:00+05:30,196.75,196.75,196.75,196.75,65,4030
2026-06-17 09:33:00+05:30,196.75,196.75,196.75,196.75,0,4030
2026-06-17 09:34:00+05:30,196.75,196.75,196.75,196.75,0,4030
2026-06-17 09:35:00+05:30,194.15,194.15,193.15,193.15,130,4030
2026-06-17 09:36:00+05:30,193.15,193.15,193.15,193.15,0,4030
2026-06-17 09:37:00+05:30,193.15,193.15,193.15,193.15,0,4030
2026-06-17 09:38:00+05:30,193.15,193.15,193.15,193.15,0,4030
2026-06-17 09:39:00+05:30,193.15,193.15,193.15,193.15,0,4030
2026-06-17 09:40:00+05:30,193.15,193.15,193.15,193.15,0,4030
2026-06-17 09:41:00+05:30,201.25,201.35,201.25,201.35,130,4030
2026-06-17 09:42:00+05:30,201.35,201.35,201.35,201.35,0,4030
2026-06-17 09:43:00+05:30,201.35,201.35,201.35,201.35,0,4030
2026-06-17 09:44:00+05:30,201.35,201.35,201.35,201.35,0,4030
2026-06-17 09:45:00+05:30,201.35,201.35,201.35,201.35,0,4030
2026-06-17 09:46:00+05:30,206.75,206.8,206.45,206.45,325,4030
2026-06-17 09:47:00+05:30,206.45,206.45,206.45,206.45,0,4030
2026-06-17 09:48:00+05:30,202.95,203.05,202.95,203.05,130,4095
2026-06-17 09:49:00+05:30,204.15,204.15,204.15,204.15,130,4160
2026-06-17 09:50:00+05:30,204.1,204.1,202.0,202.0,130,4160
2026-06-17 09:51:00+05:30,202.0,202.0,202.0,202.0,0,4160
2026-06-17 09:52:00+05:30,202.0,202.0,202.0,202.0,0,4160
2026-06-17 09:53:00+05:30,202.0,202.0,202.0,202.0,0,4160
2026-06-17 09:54:00+05:30,202.0,202.0,202.0,202.0,0,4160
2026-06-17 09:55:00+05:30,205.05,205.05,202.4,202.4,130,4160
2026-06-17 09:56:00+05:30,202.4,202.4,202.4,202.4,0,4160
2026-06-17 09:57:00+05:30,204.15,204.15,203.6,203.6,130,4225
2026-06-17 09:58:00+05:30,203.6,203.6,203.6,203.6,0,4225
2026-06-17 09:59:00+05:30,205.1,205.1,204.75,204.75,130,4290
2026-06-17 10:00:00+05:30,204.75,204.75,204.75,204.75,0,4290
2026-06-17 10:01:00+05:30,204.75,204.75,204.75,204.75,0,4290
2026-06-17 10:02:00+05:30,204.75,204.75,204.75,204.75,0,4290
2026-06-17 10:03:00+05:30,204.75,204.75,204.75,204.75,0,4290
2026-06-17 10:04:00+05:30,195.7,195.7,195.6,195.6,130,4420
