Datetime,Open,High,Low,Close,Volume,OI
2026-06-15 15:00:00+05:30,301.35,301.35,301.35,301.35,65,0
2026-06-15 15:01:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:02:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:03:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:04:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:05:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:06:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:07:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:08:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:09:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:10:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:11:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:12:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:13:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:14:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:15:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:16:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:17:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:18:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:19:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:20:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:21:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:22:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:23:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:24:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:25:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:26:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:27:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:28:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-15 15:29:00+05:30,301.35,301.35,301.35,301.35,0,0
2026-06-16 09:27:00+05:30,278.8,278.8,278.8,278.8,65,65
2026-06-16 09:28:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:29:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:30:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:31:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:32:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:33:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:34:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:35:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:36:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:37:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:38:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:39:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:40:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:41:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:42:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:43:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:44:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:45:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:46:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:47:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:48:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:49:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:50:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:51:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:52:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:53:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:54:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:55:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:56:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:57:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:58:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 09:59:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:00:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:01:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:02:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:03:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:04:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:05:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:06:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:07:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:08:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:09:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:10:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:11:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:12:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:13:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:14:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:15:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:16:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:17:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:18:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:19:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:20:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:21:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:22:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:23:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:24:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:25:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:26:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:27:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:28:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:29:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:30:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:31:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:32:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:33:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:34:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:35:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:36:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:37:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:38:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:39:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:40:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:41:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:42:00+05:30,278.8,278.8,278.8,278.8,0,65
2026-06-16 10:43:00+05:30,278.8,278.8,278.8,278.8,0,65
